combined_text,label,label_id
"çagimizin aska yazilmis agidi olarak görüyorum bu filmi.iki insanin,ömürlerinin sonuna kadar mutlu bir beraberligi olacakken,tamamen gereksiz bir yasanmislik nedeniyle,baslarda iyi gibi görünen,ancak belli ki daha sonralari bu baskiya dayanamamanin verdigi etkiyle bu kaderlerinden uzaklasmalarini izledim ben.kendi açimdan filmi böyle okudum temel olarak.yönetmen cianfrance'in en kritik tercihlerinden biri karakterlerin önceki hayatlarini ve belli basli yasadiklarini bize göstermemesi.yani söyle bir durum;dean ve cindy'yi sanki uzun süredir taniyor gibiyiz,onlara karsi yakinlik hissediyoruz ilk saniyeden itibaren,ancak onlarin geçmiste ne gibi hatalar yaptigini,nasil yerlerden geldigini dogrudan hiç göremiyoruz.yalnizca yönetmenin araya serpistirdigi bir iki cümle var.fakat iste bunlar öyle cümleler ki sanki gördüklerimizden çok daha fazlasini,onlarin simdiye dek neler yasadiklarini ve nasil yogrulduklarini biliyor gibiyiz.senaryo çok basarili,oyunculuklar zaten harika,çekimler,kadrajlar.belki yillar sonra hatirlanan bir klasik haline hiç gelemeyecek ancak onu izleyen ve gerçekten seven ufak bir hayran kitlesi her zaman olacak.ryan gosling ve michelle williams seçimleri filmin basarisindaki keskin virajlardan biri.",positive,2
"kesinlikle 8küsür puanı hak ediyor.inanılmaz bir animasyon,ayrıntılar,çekimler,sahneler o kadar güzel ki.konusu ve kurgusu da fena değil ancak dediğim gibi filmi izlerken ilk olarak dikkatinizi çeken şey bu müthiş animasyon tekniği oluyor.sadece ışık ve gölgelerle görüyoruz etrafı,renk yok birşey yok.gücünü de burdan alıyor,çok başarılı,bence izlenmesi gereken kıyıda köşede kalmış ama önemli bir film.en azından bu pek kullanılmayan teknolojiyi tecrübe etmek açısından ilgi çekici olabilir.",positive,2
Berbat. Önceden aldığımla alakası yok Bedeni 4 istemiştim Öyle de geldi ama sanki 4beden değil Sızdırıp duruyor,negative,0
Ürün gayet güzel Ancak uçları çok kaliteli değil kaliteli uç alınırsa iş güzel görür,positive,2
Çocuklarımla beraber hafta sonu izledim.Güzel film tavsiye ederim.,positive,2
gel abi gel tusubasa burda wakabayasi burda hepsi burda cocukluk ta oynadigim oyunlari hatirlatti bana ve tabiki cizgi filmini hostu,neutral,1
Urunu 3d teknolojisiyle uretilmis bezlerden diye aldim ancak gelen paket eski klasik bezlerden cikti Bebegim 13aylik dogdugundan beri molfix kullanıyorum cok memnundum ancak bu gelen bez ne kakasini tutuyor ne cisini,negative,0
Ürün çok hızlı bir şekilde güzel bir ambalajda bana ulaştı Daha önce hiç omega 3 takviyesi kullanmamıştım ilk defa bu ürün ile başlayacağım EPA DHA değerleri diğer bir çok markaya göre daha yüksek olduğu için bu ürünü seçtim üstelik İFOS 5 Yıldız sertifikasıda var bu sabah kullanmaya başladım umarım en doğru ürünü seçmişimdir ve faydasını görürüm,neutral,1
Koleksiyon Oluşturanlara. Filmin eski olması bana çok cazip gelmemişti ama seyredince fena bir şey almamışım dedirtiyor Film koleksiyoncuları için çok iyi bir film diyebilirim,neutral,1
Ürün mükemmel. teslimat kurulum hepsi 10 numara 5 yıldız,positive,2
Kargo zamanında geldi başlığı biraz zor dönüyordu yuvalara makine yağı damlattım resmen kendini aştı harika oldu hemen denedim tam istediğim gibi kanatmadan yüzüm pembeleşti dezenfektan yanında yoktu ama eczaneden aldım neticede alkol ben memnunum baya işime yarayacak teşekkürler satıcı,positive,2
Pek sevilmedi. Bizim kedi pek severek yemiyor Farklı marka mamalarla karıştırıp veriyorum öyle yedirmeye çalısıyorum,neutral,1
de niro nun ciddi bir film seçme problemi var adam her filmde oynuyo hiç senaryoya falan bakmıyo musun kardeşim sen bi efsane sayılırsın dikkat er biraz bak al pacino yapıyo mu böle,neutral,1
oyuncakları çok adi çocuk tutunca tüyleri elinde kaldi,neutral,1
Fiyat ve performans açısından gayet başarılı bir ürün kuaförlerin kullandıklarının aynısı gereksiz yer bilindik markalara iki üç misli ücret ödemeye gerek yok,positive,2
2 gün boyunca atlaya atlaya ancak bitirebildim. Bir film ne kadar kötü olabilir diye anlamak istiyorsanız seyredin.SıFıR! Bir de vizyon filmi yapmışlar.Breh breh...,negative,0
Karmaşık anlatımlı . Aykut Taşdelenin androidden çok iyi anladığını düşünüyorum ama anlatımı ve öğreticiliği 0 başlangıçtan ileri seviyeye demiş ama başlangıçtaki bir insan mümkünatı yok uzun ve anlamsız cümlelerden birşey anlayamayacaktır kısaca bu kitaptan bişey anlamanız için zaten biliyor olmanız gerekiyor Başarısız bir kitap ama bişeyleri biliyorsanız ihtiyacınız olduğunda açıp bakabileceğiniz bir kitap yok ben android öğreneyim diyorsanız belli bir seviyeye gelene kadar bu kitaba ihtiyacınız yok,negative,0
Kullanımı zor. Kullanım videolarını YouTube dan izledim fakat izlerken ki gibi kolay olmadı benim için Baya sert metali iz bırakıyor bastırdığınız için yüz için kullanımı zor olduğu ve bastırılması gerektiği için sanki kullanışlı değil ama kişiden kişiye değişibilir belki,neutral,1
tavsiye ederim gayet güzel,neutral,1
"filmi bu aksam izledim. uzun zamandır bekliyodum gelmesini ve bence cok güzeL bir film bana göre kullanılan efektler cok hoş. özellikle başrol erkek oyuncu çok güzel oynuyor. bi kişi olay çok çabuk ilerliyor demişsin bi yönden haklısın ama bi yöndende iyileşmeyi fare üzerinde 1 günde gördüklerini söylüyor. o yüzden cokta hızlı sayılmaz zaten a yasadıklarından sonra böle olmus bişileri biliyor eminim. sonu özellikle beni çok etkiledi. baya uzattım 
kısacasıı cok güzel bir film izlenmeye deger yeni bir bakış yeni bir senaryo.... iyi seyirler",positive,2
yetersiz . merhaba aldığım ürünü megane 2 ye uyguladım uzunluk yeterli değil bilginiz olsun birazda farı matlaştırıyor ve eğer farınız eğimli ise biraz zor tutar tamamen düz farlar da daha faydalı olacaktır bence,negative,0
kargo 5 günde geldi onun dışında iyi,neutral,1
Kargo için verilen süre çok. Ürün galiba istek üzerine yapılıp gönderiliyor,negative,0
Fiyat biraz pahalı. Ürünün parasına bakarsanız diğer yapıştırıcılara göre pahalı ama demekki özelliği vardır lKağıt vb şeylere kolaylıkla yapıştırılır uhuya göre daha tasarrufludur Herkese önerebilirim,neutral,1
AnLamadIgım tek sey neden İstanbuL'daki -Kanyon haric- butun sinemaLarda dubLaj var? Sanki simdiye kadar hep dubLajLı izLedik de yabancILık cekmesin kuLakLarImız die mi boyLe? Tamamen sacmaLIk!!!!,neutral,1
pek kaliteli değil. Pek kaliteli gelmedi bana içinde bilgisayarım varken canta patkadı bilgisayar zarar görüdü cantanın görünüşü güzel kullanışıda güzel ama sağlam ve korunaklı değil,neutral,1
hızlıgönderi,positive,2
Beğenmedim.... Günde 2 kere fırçalıyorum 6 ayda iki kere pil değiştirdim 6 ay içinde de arızalandı Bu 6 ay içinde bir farkını gördünüz mü derseniz Hayır görmedim sadece fırçalama esnasında masaj yapıyor o kadar dişi temizlemesinde bir farklılık yok Yani verilen parayı haketmedi bende,negative,0
guzel. cocuk begendi gerisi onemli degil,neutral,1
BEKLENTİLERİNİZİ KARŞILAYAN BİR ÜRÜN. ÖZELLİKLE ÇANTASININ OLMASI BÜYÜK AVANTAJ HER SPORDAN SONRA VAKİT BULDUKÇA MİNDER ÜZERİNDE HAREKET YAPMAYA ÇALIŞIYORUM MİNDER BU İŞ İÇİN İDEAL,neutral,1
Fotoğraf kötü. Fotoğraf ve video yani kamera özellikleri hiç güzel değil Fotoğraf kalitesi iyi olsun istiyorsanız almayın,negative,0
"80lerde çevrilmiş ekol olmuş mad max serisini hatırladım ama nerede o keyif...
bi kere ismi bile filmle alakasız book of incil
bol incil övgüsü+propagandası süslü, 80lerin mad max serisinin dandik takliti
filmi izlerken güney afrikalı bir düşünürün söyledikleri geldi aklıma...
""beyaz adam buraya geldiğinde bizim topraklarımız hayvanlarımız servetimiz vardı beyaz adamın elinde ise bir incil...
bize incili verdi gözlerimizi kapatıp dua etmeyi öğretti...
gözlerimizi açtığımızda her şeyimiz beyaz adamın elindeydi bizim ellerimizde ise sadece incil...""",negative,0
Fiyat performans. Kalitesi fiyatına denk İçinden cam filmi haricinde bir şey çıkmıyor Yorumlarda spatula ve falçata deyince ona güvenip onları almadım ama boş çıktı,negative,0
Yaw seviyorum bu adamı bre. Film oldukça iyi bence. Bruce de ayrı bir güzellik katmış. Ne yalan söyleyeyim hani Bruce olmasa film sıradan bir film diyecem. Ama arkadaş kurtarmış filmi. Klasik kokan bir mafya filmi.,positive,2
Kalitesiz. Ürün kalitesiz Plastiği ve boyası çok kötü Tavsiye etmiyorum,negative,0
Çok kötü... . Yorumlara güvenerek aldım 2 günden itibaren yerinden oynamaya başladı Plastiği çok kötü,negative,0
yedek olarak kullanabilirsiniz?. Ürün aslında fiyatına göre güzel Az bir parayla sıfır telefon alıyorsunuz Ekran ışığı sürekli yanıp sönüyor sanki sürekli bildirim geliyormuş gibi Bildirimlerde ekran ışığını kapatarak ancak çözebildim Bu seferde bildirim geldiğinde ekran ışığı yanmıyor Zaten normal kullandığım telefon arızalanacak olursa yedek olarak kullanırım diye almıştım şuan telefonum serviste işimi görüyor Sürekli kullanımda uzun vadede nasıldır saç baş yoldurur mu bilmiyorum,neutral,1
parasına göre bu işler. ürün 2 gün önce elime geçti ses yüksekliği açısından çok kötü ben şuan 5 1 ses sistemi kullanıyorum belki ondan bana düşük geliyordur ama ben beğenmedim bir seferlik kullanmak için aldım cep telefonuna bağlarsanız çöpe atın bu cihazı daha iyi telefonun sesi daha yüksek laptop pc gibi ses çıkışı yüksek cihazlar için düşünenler ortam seslensin diye alabilirler,negative,0
Kesinlikle tavsiye etmem!. Telefon ile konuşmak için almayın Hem karşı tarafın sesini duyamıyorsun hem de ses karşı tarafa çok az gidiyor hijyen ürün olduğu için iade de almıyorlar Kesinlikle tavsiye etmem,negative,0
Şakın almayın. Ürün üçüncü haftasında yırtıldı kullanılamaz durumda,negative,0
"Gösterime girmeyip, 'Gönüllü Kahraman' çevirisi ile DVD si çıkmış olan, matrak bir komedi...",positive,2
bir sporcu eşi olarak bol bol beyaz çoraplarım oluyor kirlide ancak lekelerini bir türlü çıkaramadığım için artık eşimi siyah çorap almaya yönlendiriyordum Arielle tanıştıktan sonra böyle bir ihtiyacımız kalmadı artık çoraplar beyaz ben daha rahat,positive,2
Çevirisi başarılı değil . Çevirisi ağır Ve anlamayı zorlaştırıyor Daha anlaşılır olabilirdi,negative,0
Tavsiye etmem berk cay bundan iyidir,negative,0
Berbat . Aşırı derece küçük kalıba döktükten sonra harfler birleşik çıkıyo bit gibi bu paraya değmez,negative,0
"Hotel Ruanda'yı izledim..Fantezi değil gerçek..Sadece 10 yıl önce Orta Afrika'da tüm dünyanın sadece seyirci kaldığı, insanlık suçu işlediği bir katliamı konu alıyor. Ruanda'daki Hutuların 1 milyon Tutsiye uyguladığı soykırımı.. 
1994 yılı nisan ayında..Ben dershaneye gidiyodum..O yıl Tv ve gazetelerin verdiği kadarıyla bu katliamı 3 ay boyunca takip etmiştim..Ve ben de o yıl hem Türklerin hem de diğer dünyalıların nasıl bu kadar duyarsız kaldıklarını anlayamamıştım..Sadece 100 günde 1 milyon insan öldürülmüştü..(Bir çoğu da çin malı satırla..Fakir ruandada yeteri kadar kurşun yoktu) 
Bu süre içinde hep bu katliamın bi gün beyazperdeye yansıyacağını biliyodum.. 
Sonunda oldu..Geçen yıl ki Oscar'larda adı geçtiğinden beri bu filmi merakla bekliyodum..İstanbul film festivalinde yer bulamadım..ama nihayet izleyebildim.. 
Filmin sonunda benim olduğum salondaki seyirciler, bitiş jeneriğinde geçen ""Arkalarında 1 milyon ölü bıraktılar"" cümlesini görünce, ilk kez duymuş tepkisi verdi..Cık cık...sesleri eşliğinde... 
Eğer siz de, daha henüz 10 yıl önce, yani Tarkan'ın megastar olduğu, çarkıfelek'in döndüğü, Reha Muhtar'ın ekranları parsellediği yıllar kadar yakın bir tarihte yaşanan bu soykırım hakkında gerçekleri görmek istiyorsanız bu filmi izleyin..Ve yüzyıl başlarında yapıldığı iddia edilen ermeni soykırımı için tüm güçlerini seferber eden Fransa gibi ülkelerin, daha 10 yıl önce 1 milyon insanın ölümünde nasıl parmağı olduğuna şahitlik edin. 
Ne demiş M.akif : ""Medeniyet dediğin, tek dişi kalmış canavar""..",positive,2
"Filmi izleyince aklıma Çoğunluk filmi geldi. Çoğunluk filmini izlemeden önce konusunu okuyunca başka bir film izlediğimi sanmıştım Bu film ise tam tamına olanları olduğu gibi anlatmış. Özellikle bence filmin temelinde Nergisin annesinin karakteri çok iyi çizilmiş ve başarılı ile oynanmış. Filmde asıl önemli olan konular bence bu karakterin bozuk ruh hali üzerinden başarı ile aktarılmış. Ben o dönemlerde yaşamadım , okuduklarımdan biliyordum Ama insanların hayatlarına bu olayların nasıl yansıdığını çevremden çok iyi biliyorum O yüzden bilmeyenler lütfen yorum yapmasın Gitsin kol paçinoyu izlesin.",positive,2
Hojdur. mal fena değil fiyat kalite performansi tatmin edici yalniz gorseldeki renge aldanmayin,neutral,1
Fiyatına göre çok iyi Eğilme gözüme hiç batmadı sorun yok Daha pahalısını almaya hiç gerek yok,positive,2
tavsiye edilen şampuan mükemmel dolgulu parlak saçlar,neutral,1
fena değil.. ürün fena değil kullanışlı sayılır bakmak istediğimiz birkaç sabit noktayı sabitleyerek tek dokunuşta istenilen yere baksa iyi olur uygulama bu yönde geliştirilebilir ayrıca benim kamera evin giriş kapısını görüyor görüntülü kapı otomati çaldığında ışığı algılayınca da hareket algılıyor ayrıca parlayan dolap mdf sini hareket algılıyor bu normal bir durum mu bilemedimher şeye rağmen görüntü iyi diyebilirim tek kamera günde ortalama 1 gb lık kayıt yapıyor,neutral,1
Düşünmeden alın. Mükemmel,positive,2
Sadece arama yapmak için uygun. Anneme aldım Sadece arama için uygun Şarjı iyi dayanıyor Bu telefon daha çok yaşlılara hitab ediyor bu yüzden ekran biraz daha büyük ve ses seviyesi daha yüksek olsaydı keşke,neutral,1
Zarif. Biraz ince ama bu fiyata olması gereken diye düşünüyorum Bilekte son derece zarif duruyor,positive,2
Telefon fena değil. Telefonu iki haftadır kullanıyorum Kamera çekimleri güzel Canlı odak v b Bataryası 1 günü çok rahat çıkartıyor Bu kullanıma göre 1 5 2 güne uzayabilir Fakat şarj süresi 2 saat civarı Normal kullanıcıların işini rahatlıkla görür,positive,2
berbat. bu kadari kotu olamaz hic beklemezdim boyle biseyi icinden resmen alev cikiyor cani sikildimi calisiyor resmen paramizla rezil oluyoruz,negative,0
Sabitleyecek malzemeleri de olsaydı daha iyi olurdu,neutral,1
Tüy toplama. Çok tüy topluyor ve kalitesiz bir görüntüsü var,negative,0
"Bu zaman kadar nasıl olmuş da gözümden kaçmış!Dostluğun ve hayatta kalmanın önemini,muhteşem doğa manzaraları eşliğinde izlemek gerçekten keyif vericiydi.Hopking,baldwin ve tamahori hepsi süper iş çıkarmışlar 8/10",positive,2
kullanışsız. Öncelikle çok büyük çirkin görünecek kadar büyük Çantanın kumaşı çok ince Boyutları makul olsaydı yine kullanılırdı Ama gerçekten değmez Üzerine biraz daha ekleyin kullanışlı bir şey alın,negative,0
Masalsı güzel bir film. İzlenebilir özellikle çocuklarla,neutral,1
bu paraya bu. bu para bu olur akdaşlar fazla birşey beklemeyin ama yangın tüpü ve ürün çantası güzel iş görür ama biraz daha fazla ödeyin daha ayrıntı bir ürün alabilirsiniz,negative,0
mükemmel. yavru köpek için en ideal seçim,positive,2
plastik tirnak kırılıyor. bir hafta önce almış olduğum çerçeve Marea için düşünmüş tüm ama montaj yapmadan bağlantı tırnakları kırıldı ve beraber aldığım oto teypçerçeve içerisinde çok fazla boşluk lu duruyor ya farklı bir çerçeve gönderildi yada teyp ebatları ufak,negative,0
İç güveysinden hallice. 1 Ürünün kargolanması Ürün 19 sonra elime geçti bu kötü Kargo katıma çıkartıldı Horoz L bu iyi 2 Ürünün kendisi Ürünün kendisi ortalama düzeyde Hacmen güzel Bir bekar erkek veya çocuk için fazlasıyla büyük Malzeme kalitesi ise idare eder kabilinden Ürünün paketinde 6 adet menteşe eksik çıktı askı boruları da uzun çıktı Şu an yan kapaklar açık vaziyette Kontrol edin diyorlar Bunu o an kontrol etmek çok zor Telafi edilmesi için bildirim yaptım bakalım ne zaman cevap gelecek Paketten ne kurulum şeması çıktı ne de başka bir şey Montajiks temsilcisi 1 saatten fazla sürede dolabı kurdu Herhalde bir başkası en az 2 saat harcar,neutral,1
"gunumuzde kabak tadi verebilir ama zamaninin en keyifli, eglencelik komedi- bilimkurgu filmlerinden birisi... (6/10)",neutral,1
rulo yapılarak gönderilmiş. Ürünün üstünde açıkça rulo yapmayınız yazdığı halde rulo yapılmış şekilde geldi bu yüzden kısa kenarları masaya tam olarak oturmuyor hiç bir şekilde Ayrıca rulo bir darbe de almış olduğundan uzun kenarlarından birinin ortası eğrilmiş olarak kaldı ve düzelmiyor Özenli ambalajlandığına dair kullanıcı yorumlarına güvenerek almıştım,negative,0
